_real_time,_totl_time,missn_time,timer_time,_zulu_time,local_time,hobbs_time,_Vind_kias,_Vind_keas,Vtrue_ktas,Vtrue_ktgs,_Vind__mph,Vtruemphas,Vtruemphgs,_Machratio,__VVI__fpm,Gloadnorml,Gloadaxial,Gload_side,alpha__deg,_beta__deg,hpath_true,vpath__deg,_slip__deg,pitch__deg,_roll__deg,hding_true,hding__mag,mavar__deg,__mag_comp,__lat__deg,__lon__deg,___CGftMSL,_gearftagl,terrnftMSL,p-altftMSL,__latorign,__lonorign,thro1engin
28.75675,1490.61157,1.26235,0,11.214,16.714,3.8902,113.90318,156.07356,200.99734,200.99521,131.07745,231.30362,231.30116,0.32247,3.73035,0.9496,0.06414,-0.00215,3.29735,-0.11334,174.77814,-0.01977,-0.06924,3.27856,0.58426,174.69841,174.28014,-0.41828,174.88004,26.51005,82.62605,16314.68457,16026.15039,285.16736,16314.6709,26.5,83,0.0372
28.85848,1490.71338,1.36409,0,11.21403,16.71403,3.89023,119.8312,156.08783,201.01564,201.01297,137.89929,231.32468,231.32161,0.3225,5.92659,0.96723,0.06526,-0.00253,3.36813,-0.11723,174.78259,-0.03973,-0.07067,3.32941,0.57884,174.69939,174.28113,-0.41826,174.88347,26.50995,82.62606,16314.66504,16025.91797,285.38074,16314.65039,26.5,83,0.04025
28.96485,1490.8197,1.47046,0,11.21406,16.71406,3.89026,125.24901,156.10143,201.03305,201.03108,144.13399,231.34473,231.34244,0.32253,6.69521,0.98812,0.06667,-0.00246,3.44546,-0.11987,174.78717,-0.0493,-0.07277,3.39718,0.5672,174.7014,174.28316,-0.41825,174.88632,26.50985,82.62607,16314.63477,16025.66504,285.60388,16314.62109,26.5,83,0.0435
29.05062,1490.90552,1.55623,0,11.21408,16.71408,3.89029,129.07439,156.11115,201.04552,201.04402,148.53616,231.35905,231.35733,0.32255,6.45367,1.0039,0.06774,-0.00224,3.5039,-0.12072,174.79077,-0.04864,-0.07466,3.45627,0.55428,174.70393,174.28571,-0.41823,174.88799,26.50977,82.62608,16314.60938,16025.86035,285.38202,16314.59473,26.5,83,0.04616
29.17191,1491.01965,1.67041,0,11.21412,16.71412,3.89032,133.54659,156.12224,201.05966,201.05864,153.68266,231.37534,231.37416,0.32257,5.3198,1.02141,0.06887,-0.00209,3.57013,-0.12004,174.79549,-0.03796,-0.07706,3.53313,0.53444,174.70872,174.29051,-0.41822,174.88934,26.50967,82.62608,16314.5791,16026.18164,285.02985,16314.56445,26.5,83,0.04973
29.29548,1491.14319,1.79398,0,11.21415,16.71415,3.89035,137.62196,156.13162,201.0717,201.06989,158.37253,231.38919,231.3871,0.32259,3.70313,1.03343,0.06946,-0.00194,3.62058,-0.11729,174.80046,-0.01613,-0.07917,3.60535,0.5129,174.71556,174.29736,-0.4182,174.88986,26.50955,82.6261,16314.55859,16026.54297,284.64896,16314.54395,26.5,83,0.05359
29.41203,1491.25977,1.91054,0,11.21418,16.71418,3.89038,140.83371,156.13812,201.08006,201.07903,162.06854,231.39882,231.39761,0.3226,2.35512,1.04078,0.06963,-0.00173,3.64628,-0.11347,174.8051,0.01062,-0.08046,3.65775,0.49546,174.72314,174.30496,-0.41818,174.88982,26.50944,82.62611,16314.55664,16026.89941,284.2897,16314.54297,26.5,83,0.05734
29.49511,1491.3429,1.99361,0,11.21421,16.71421,3.89041,142.8015,156.1414,201.08432,201.08385,164.33304,231.40372,231.40317,0.32261,1.73486,1.04254,0.06941,-0.00156,3.65231,-0.11035,174.8084,0.03137,-0.08091,3.68449,0.48594,174.729,174.31084,-0.41817,174.88969,26.50937,82.62611,16314.56738,16027.16699,284.03394,16314.55273,26.5,83,0.06005
29.59528,1491.44299,2.09379,0,11.21423,16.71423,3.89044,144.86923,156.14412,201.08789,201.08727,166.71254,231.40781,231.4071,0.32261,1.54469,1.04156,0.06883,-0.00137,3.64789,-0.10659,174.81238,0.05648,-0.08094,3.70513,0.47833,174.73622,174.31807,-0.41815,174.88976,26.50927,82.62613,16314.59375,16027.50195,283.72522,16314.58008,26.5,83,0.06329
29.69968,1491.54749,2.19819,0,11.21426,16.71426,3.89046,146.70895,156.14552,201.08983,201.08946,168.82965,231.41005,231.40962,0.32262,2.09773,1.03777,0.06797,-0.00118,3.63294,-0.10306,174.81656,0.08113,-0.08044,3.7148,0.47499,174.74361,174.32547,-0.41814,174.8903,26.50918,82.62614,16314.63672,16027.86621,283.40393,16314.62305,26.5,83,0.06672
29.80059,1491.64832,2.29909,0,11.21429,16.71429,3.89049,148.20555,156.14578,201.09035,201.09004,170.55191,231.41064,231.41029,0.32262,3.34253,1.032,0.06692,-0.00102,3.61259,-0.10031,174.82066,0.10222,-0.07948,3.71552,0.47564,174.75032,174.3322,-0.41813,174.89154,26.50908,82.62614,16314.69141,16028.23145,283.09323,16314.67773,26.5,83,0.07009
